البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
فَاِغتَرَفَ العُصفورُ مِن إِحسانِهِ وَحَرَّكَ الصَنيعُ مِن لِسانِهِ,وَحَرَّكَ الصَنيعُ مِن لِسانِهِ,فَاِغتَرَفَ العُصفورُ مِن إِحسانِهِ,الرجز,أحمد شوقي
فَقالَ يا نورَ عُيونِ الأَرضِ وَمُخجِلَ الكَوثَرِ يَومَ العَرضِ,وَمُخجِلَ الكَوثَرِ يَومَ العَرضِ,فَقالَ يا نورَ عُيونِ الأَرضِ,الرجز,أحمد شوقي
هَل لَكَ في أَن أَرشِدَ الإِنسانا لِيَعرِفَ المَكانَ وَالإِمكانا,لِيَعرِفَ المَكانَ وَالإِمكانا,هَل لَكَ في أَن أَرشِدَ الإِنسانا,الرجز,أحمد شوقي
فَيَنظُرَ الخَيرَ الَّذي نَظَرتُ وَيَشكُرَ الفَضلَ كَما شَكَرتُ,وَيَشكُرَ الفَضلَ كَما شَكَرتُ,فَيَنظُرَ الخَيرَ الَّذي نَظَرتُ,الرجز,أحمد شوقي
لَعَلَّ أَن تُشهَرَ بِالجِميلِ وَتُنسِيَ الناسَ حَديثَ النيلِ,وَتُنسِيَ الناسَ حَديثَ النيلِ,لَعَلَّ أَن تُشهَرَ بِالجِميلِ,الرجز,أحمد شوقي
فَاِلتَفَتَ الغَديرُ لِلعُصفورِ وَقالَ يُهدي مُهجَةَ المَغرورِ,وَقالَ يُهدي مُهجَةَ المَغرورِ,فَاِلتَفَتَ الغَديرُ لِلعُصفورِ,الرجز,أحمد شوقي
يا أَيُّها الشاكِرُ دونَ العالَمِ أَمَّنَكَ اللَهُ يَدَ اِبنِ آدَمِ,أَمَّنَكَ اللَهُ يَدَ اِبنِ آدَمِ,يا أَيُّها الشاكِرُ دونَ العالَمِ,الرجز,أحمد شوقي
النيلُ فَاِسمَع وَاِفهَمِ الحَديثا يُعطي وَلَكِن يَأخُذُ الخَبيثا,يُعطي وَلَكِن يَأخُذُ الخَبيثا,النيلُ فَاِسمَع وَاِفهَمِ الحَديثا,الرجز,أحمد شوقي
مِن طولِ ما أَبصَرَهُ الناسُ نُسي وَصارَ كُلُّ الذِكرِ لِلمُهَندِسِ,وَصارَ كُلُّ الذِكرِ لِلمُهَندِسِ,مِن طولِ ما أَبصَرَهُ الناسُ نُسي,الرجز,أحمد شوقي
وَهَكَذا العَهدُ بِوُدِّ الناسي وَقيمَةُ المُحسِنِ عِندَ الناسِ,وَقيمَةُ المُحسِنِ عِندَ الناسِ,وَهَكَذا العَهدُ بِوُدِّ الناسي,الرجز,أحمد شوقي
وَقَد عَرَفتَ حالَتي وَضِدَّها فَقُل لِمَن يَسأَلُ عَنّي بَعدَها,فَقُل لِمَن يَسأَلُ عَنّي بَعدَها,وَقَد عَرَفتَ حالَتي وَضِدَّها,الرجز,أحمد شوقي
إِن خَفِيَ النافِعُ فَالنَفعُ ظَهَر يا سَعدَ مَن صافى وَصوفي وَاِستَتَر,يا سَعدَ مَن صافى وَصوفي وَاِستَتَر,إِن خَفِيَ النافِعُ فَالنَفعُ ظَهَر,الرجز,أحمد شوقي
يا شادِناً مَدَّ إِلَيهِ ال بَدرُ طَرفاً وَسَها,بَدرُ طَرفاً وَسَها,يا شادِناً مَدَّ إِلَيهِ ال,الرجز,بلبل الغرام الحاجري
كَم قَد رَعى الصَبُّ عَلى هَواكَ طَرفاً وَسَها,هَواكَ طَرفاً وَسَها,كَم قَد رَعى الصَبُّ عَلى,الرجز,بلبل الغرام الحاجري
رمى بنا الثغر كما ترمى الثغر قاهرة المعز وهي المستقر,قاهرة المعز وهي المستقر,رمى بنا الثغر كما ترمى الثغر,الرجز,عمارة اليمني
لما جفت أوطاننا سرنا وهل يجري علينا وطن بلا وطر,يجري علينا وطن بلا وطر,لما جفت أوطاننا سرنا وهل,الرجز,عمارة اليمني
نزور من عبد الرحيم طلعة مشرقة كل نواحيها غرر,مشرقة كل نواحيها غرر,نزور من عبد الرحيم طلعة,الرجز,عمارة اليمني
وإنما زرنا مقر عزه فغاب إذ غاب جميع من حضر,فغاب إذ غاب جميع من حضر,وإنما زرنا مقر عزه,الرجز,عمارة اليمني
إن أظلمت أيامنا بفقده ففي الدجى يعرف مقدار القمر,ففي الدجى يعرف مقدار القمر,إن أظلمت أيامنا بفقده,الرجز,عمارة اليمني
تحالف الناس على جفائنا حتى جفا برد النسيم في السحر,حتى جفا برد النسيم في السحر,تحالف الناس على جفائنا,الرجز,عمارة اليمني
كأننا لما عدمنا قربه قوس غدت عاطلة من الوتر,قوس غدت عاطلة من الوتر,كأننا لما عدمنا قربه,الرجز,عمارة اليمني
لما علمنا أنه مسافر أحمده الله عواقب السفر,أحمده الله عواقب السفر,لما علمنا أنه مسافر,الرجز,عمارة اليمني
عذنا إلى الرحمن أن يمده الرحمن بالفتح المبين والظفر,الرحمن بالفتح المبين والظفر,عذنا إلى الرحمن أن يمده,الرجز,عمارة اليمني
يا حبذا يوم نرى جبينه وتشتفي منه العيون بالنظر,وتشتفي منه العيون بالنظر,يا حبذا يوم نرى جبينه,الرجز,عمارة اليمني
ويلثم الأفواه من يمينه يداً أياديها وسيلة المطر,يداً أياديها وسيلة المطر,ويلثم الأفواه من يمينه,الرجز,عمارة اليمني
هناك أعذار النوى مقبولة فكل ذنب للفراق مغتفر,فكل ذنب للفراق مغتفر,هناك أعذار النوى مقبولة,الرجز,عمارة اليمني
يا أرضنا هذا أوان تَحْيَيْن قد طالما حُرِمتِ نؤَ الفرغين,قد طالما حُرِمتِ نؤَ الفرغين,يا أرضنا هذا أوان تَحْيَيْن,الرجز,الكميت بن زيد
حَبْلُ الدُّنَى يَا مُبْتَغيهِ رَثُّ وَالذُّلُّ فِي اطِّلَابِها مُنْبَثُّ,وَالذُّلُّ فِي اطِّلَابِها مُنْبَثُّ,حَبْلُ الدُّنَى يَا مُبْتَغيهِ رَثُّ,الرجز,ابن زاكور
قُلْ لِلذِي أَغْراهُ فيهَا الْحَثُّ وَنالَ منهُ وَعْثُهَا وَالْجُثُّ,وَنالَ منهُ وَعْثُهَا وَالْجُثُّ,قُلْ لِلذِي أَغْراهُ فيهَا الْحَثُّ,الرجز,ابن زاكور
مُذْ بَانَ عنْهُ رِمْثُهَا وَالْحُثُّ مَعْ أَنَّهُ يَكْفِيهِ فيها الْحُثُّ,مَعْ أَنَّهُ يَكْفِيهِ فيها الْحُثُّ,مُذْ بَانَ عنْهُ رِمْثُهَا وَالْحُثُّ,الرجز,ابن زاكور
سَمِينُهَا عِنْدَ الإِلَهِ غَثُّ وَشَهْدُهَا مَا فِيهِ إِلاَّ الْجَُثُّ,وَشَهْدُهَا مَا فِيهِ إِلاَّ الْجَُثُّ,سَمِينُهَا عِنْدَ الإِلَهِ غَثُّ,الرجز,ابن زاكور
وَأَبَوَاهَا ذِلَّةٌ وَخُبْثُ وَأَخَوَاهَا تَعَبٌ وَبَثُّ,وَأَخَوَاهَا تَعَبٌ وَبَثُّ,وَأَبَوَاهَا ذِلَّةٌ وَخُبْثُ,الرجز,ابن زاكور
كَمْ باحِثٍ أَضْنَاهُ فِيهَا الْبَحْثُ وَرَاغِثٍ عَدَا عَليْهِ الرَّغْثُ,وَرَاغِثٍ عَدَا عَليْهِ الرَّغْثُ,كَمْ باحِثٍ أَضْنَاهُ فِيهَا الْبَحْثُ,الرجز,ابن زاكور
وَفَاضِلٍ أَحْيَى حُلاَهُ الرَّغْثُ وَلِحُلاَهُ بِالتُّرَابِ ضَغْثُ,وَلِحُلاَهُ بِالتُّرَابِ ضَغْثُ,وَفَاضِلٍ أَحْيَى حُلاَهُ الرَّغْثُ,الرجز,ابن زاكور
وَهْوَ سَوَاءٌ فِي الثَّرَى وَضِغْثُ مَنْ لَمْ يَنَلْهَا إِذْ عَلاَهُ اللَّهْثُ,مَنْ لَمْ يَنَلْهَا إِذْ عَلاَهُ اللَّهْثُ,وَهْوَ سَوَاءٌ فِي الثَّرَى وَضِغْثُ,الرجز,ابن زاكور
فَرُبَّمَا قَضَى عَلَيْهِ الْجَهْثُ وَلَيْسَ يَجْدِي فِيهِ بَعْدُ رَمْثُ,وَلَيْسَ يَجْدِي فِيهِ بَعْدُ رَمْثُ,فَرُبَّمَا قَضَى عَلَيْهِ الْجَهْثُ,الرجز,ابن زاكور
مَعْ أَنَّ مَا فِيهَا خَلىً وَرِمْثُ إِنْ نِيلَ مِنْهَا بَعْدَ كَدٍّ نَفْثُ,إِنْ نِيلَ مِنْهَا بَعْدَ كَدٍّ نَفْثُ,مَعْ أَنَّ مَا فِيهَا خَلىً وَرِمْثُ,الرجز,ابن زاكور
عَاجَلَهُ مِنَ الْهُمومِ بَعْثُ سَيَّانِ فيهَا وَالْمَآلُ فَرْثُ,سَيَّانِ فيهَا وَالْمَآلُ فَرْثُ,عَاجَلَهُ مِنَ الْهُمومِ بَعْثُ,الرجز,ابن زاكور
مَنْ قوتُهُ مَنٌّ بِهَا أَوْ فُثُّ وَمَنْ لَدَيْهِ نَعَمٌ وَحَرْثُ,وَمَنْ لَدَيْهِ نَعَمٌ وَحَرْثُ,مَنْ قوتُهُ مَنٌّ بِهَا أَوْ فُثُّ,الرجز,ابن زاكور
وَمَنْ دَهَاهُ كَسْبُهُ وَالْحَرْثُ وَمَنْ عَدَا عَلَى يَدَيْهِ الْنَّبْثُ,وَمَنْ عَدَا عَلَى يَدَيْهِ الْنَّبْثُ,وَمَنْ دَهَاهُ كَسْبُهُ وَالْحَرْثُ,الرجز,ابن زاكور
لِأنَّهَا لَيْسَ لَدَيْهَا لُبْثُ وَلاَ يُطَالُ فِي ذُرَاهَا مُكْثُ,وَلاَ يُطَالُ فِي ذُرَاهَا مُكْثُ,لِأنَّهَا لَيْسَ لَدَيْهَا لُبْثُ,الرجز,ابن زاكور
فَسَيَرِثُّ شِفُّهَا وَالْكَثُّ ويُخْتَلَى طُبَّاقُهَا والشَّثُّ,ويُخْتَلَى طُبَّاقُهَا والشَّثُّ,فَسَيَرِثُّ شِفُّهَا وَالْكَثُّ,الرجز,ابن زاكور
وَيَسْتَحِيلُ حَزْنُهَا والوَعْثُ وَيَسْتَفِيءُ مَا عَلَيْهَا الإِرْثُ,وَيَسْتَفِيءُ مَا عَلَيْهَا الإِرْثُ,وَيَسْتَحِيلُ حَزْنُهَا والوَعْثُ,الرجز,ابن زاكور
سَوْفَ يُعَمِّمُ عُرَاهَا النُّكْثُ وَيَنْقَضِي ذُكْرَانُهَا وَالأُنْثُ,وَيَنْقَضِي ذُكْرَانُهَا وَالأُنْثُ,سَوْفَ يُعَمِّمُ عُرَاهَا النُّكْثُ,الرجز,ابن زاكور
وَالْمَوْتُ كُلَّ مَنْ بِهَا يَجُثُّ وَالْمُنْتَقَى مِنْ بَزِّهِمْ يَرِثُّ,وَالْمُنْتَقَى مِنْ بَزِّهِمْ يَرِثُّ,وَالْمَوْتُ كُلَّ مَنْ بِهَا يَجُثُّ,الرجز,ابن زاكور
ثُمَّتَ تَعْثُو فِي حُلاَهُ الْعُثُّ أَيْنَ أبُونَا آدَمُ وَشِئْثُ,أَيْنَ أبُونَا آدَمُ وَشِئْثُ,ثُمَّتَ تَعْثُو فِي حُلاَهُ الْعُثُّ,الرجز,ابن زاكور
وَكُلُّ مَنْ هُوَ لِوَحْيٍ حِدْثُ أَيْنَ الأُلَى عَلَى الرَّشَادِ حَثُّوا,أَيْنَ الأُلَى عَلَى الرَّشَادِ حَثُّوا,وَكُلُّ مَنْ هُوَ لِوَحْيٍ حِدْثُ,الرجز,ابن زاكور
وَأَظْهَرُوا أَسْرَارَهُ وَبَثُّوا وَفَسَّرُوا عَوِيصَهُ وَنَثُّوا,وَفَسَّرُوا عَوِيصَهُ وَنَثُّوا,وَأَظْهَرُوا أَسْرَارَهُ وَبَثُّوا,الرجز,ابن زاكور
وَعَالَجُوا التَّوْحِيدَ وَاسْتَغَثُّوا وَأَعْذَرُوا إِلَى الأُلَى أَغَثُّوا,وَأَعْذَرُوا إِلَى الأُلَى أَغَثُّوا,وَعَالَجُوا التَّوْحِيدَ وَاسْتَغَثُّوا,الرجز,ابن زاكور
وَجَمَّعُوا عُدْوَانَهُمْ وَقَثُّوا أَيْنَ الأُلَى عَلَى الدُّنَى أَلَثُّوا,أَيْنَ الأُلَى عَلَى الدُّنَى أَلَثُّوا,وَجَمَّعُوا عُدْوَانَهُمْ وَقَثُّوا,الرجز,ابن زاكور
فَارْتَحَلُوا وَمَا بِهَا أَلَثُّوا بَلْ حَمَلَتْهُمْ للِمَنُونِ دُلْثُ,بَلْ حَمَلَتْهُمْ للِمَنُونِ دُلْثُ,فَارْتَحَلُوا وَمَا بِهَا أَلَثُّوا,الرجز,ابن زاكور
ثُمَّ اسْتَرَدَّهُمْ إِلَيْهِ الْجِنْثُ وَهْوَ التُّراَبُ كَنَّهُمْ فَرَثُّوا,وَهْوَ التُّراَبُ كَنَّهُمْ فَرَثُّوا,ثُمَّ اسْتَرَدَّهُمْ إِلَيْهِ الْجِنْثُ,الرجز,ابن زاكور
فَلِحُلاَهُ بِحُلاَهُمْ غَلْثُ وَلَهُ باِلْفُرُوثُ مِنْهُمْ غَبْثُ,وَلَهُ باِلْفُرُوثُ مِنْهُمْ غَبْثُ,فَلِحُلاَهُ بِحُلاَهُمْ غَلْثُ,الرجز,ابن زاكور
وَسَيَجْمَعُ الَْجَمِيعَ الْبَعْثُ وَلَيْسَ يَنْفَعُ هُنَاكَ الْمَلْثُ,وَلَيْسَ يَنْفَعُ هُنَاكَ الْمَلْثُ,وَسَيَجْمَعُ الَْجَمِيعَ الْبَعْثُ,الرجز,ابن زاكور
وَلَيْسَ يَجْمَعُ هُنَاكَ نَجْثُ وَلِلشَّدَائِدِ هُنَاكَ كَرْثُ,وَلِلشَّدَائِدِ هُنَاكَ كَرْثُ,وَلَيْسَ يَجْمَعُ هُنَاكَ نَجْثُ,الرجز,ابن زاكور
