البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر,نوع القصيدة
ما كان ليلي ليلاً لكن نهاري أغرَّا,لكن نهاري أغرَّا,ما كان ليلي ليلاً,المجتث,بديع الزمان الهمذاني
سامرت فيه بطرفي بدراً وعوداً وخمرا,بدراً وعوداً وخمرا,سامرت فيه بطرفي,المجتث,بديع الزمان الهمذاني
نكدّ عودين هذا جمراً وذلك نقرا,جمراً وذلك نقرا,نكدّ عودين هذا,المجتث,بديع الزمان الهمذاني
ثم شربنا وطبنا حتى انقضى الليل شطرا,حتى انقضى الليل شطرا,ثم شربنا وطبنا,المجتث,بديع الزمان الهمذاني
ثم التحفنا إزاراً كتوأم اللوز قشرا,كتوأم اللوز قشرا,ثم التحفنا إزاراً,المجتث,بديع الزمان الهمذاني
ثم اعتنقنا عناقاً يصيّر الشفع وترا,يصيّر الشفع وترا,ثم اعتنقنا عناقاً,المجتث,بديع الزمان الهمذاني
وما برحنا إلى أن صاح المؤذن جهرا,صاح المؤذن جهرا,وما برحنا إلى أن,المجتث,بديع الزمان الهمذاني
نادى المقيت وقام الـ ـغزال عني فمرا,ـغزال عني فمرا,نادى المقيت وقام الـ,المجتث,بديع الزمان الهمذاني
وصرت أعلق ذيلاً مراً وأضرع مرا,مراً وأضرع مرا,وصرت أعلق ذيلاً,المجتث,بديع الزمان الهمذاني
لولا يرى الباب دوني لطار في السقف ذعرا,لطار في السقف ذعرا,لولا يرى الباب دوني,المجتث,بديع الزمان الهمذاني
ولى المؤذن أجرى دمي هنالك هدرا,دمي هنالك هدرا,ولى المؤذن أجرى,المجتث,بديع الزمان الهمذاني
والآن ليس لمجدي خرقي فقم لنسرا,خرقي فقم لنسرا,والآن ليس لمجدي,المجتث,بديع الزمان الهمذاني
أدر علينا كؤوساً نقهر بها الهم قهرا,نقهر بها الهم قهرا,أدر علينا كؤوساً,المجتث,بديع الزمان الهمذاني
وَالْبَدْرُ مثلُ حَبِيِبي في رَوْنَقٍ وَابْتِهَاجِ,في رَوْنَقٍ وَابْتِهَاجِ,وَالْبَدْرُ مثلُ حَبِيِبي,المجتث,ابن زاكور
والبحرُ مثلُ فُؤَادِي في رَجَّةٍ وَانْزِعَاجِ,في رَجَّةٍ وَانْزِعَاجِ,والبحرُ مثلُ فُؤَادِي,المجتث,ابن زاكور
دعانيَابنُ لهيب دُعاء غير نَبيهِ,دُعاء غير نَبيهِ,دعانيَابنُ لهيب,المجتث,أبو الحسن بن خروف
إن عُدت يوماً إليه فوالدي في أبيه,فوالدي في أبيه,إن عُدت يوماً إليه,المجتث,أبو الحسن بن خروف
لُمني فَلَومُكَ جَهل ما أَنتَ لِلعِشقِ أَهلُ,ما أَنتَ لِلعِشقِ أَهلُ,لُمني فَلَومُكَ جَهل,المجتث,بلبل الغرام الحاجري
أَما عَلِمتَ بِعَذلِ ال عُشّاقِ لَيسَ يَحلُ,عُشّاقِ لَيسَ يَحلُ,أَما عَلِمتَ بِعَذلِ ال,المجتث,بلبل الغرام الحاجري
إِلَيكَ عَنّي فَعِندي مِنَ المَلامَةِ شُغلُ,مِنَ المَلامَةِ شُغلُ,إِلَيكَ عَنّي فَعِندي,المجتث,بلبل الغرام الحاجري
يَفيقُ كُلُّ مُحِبٍّ مِنَ الغَرامِ وَيَسلو,مِنَ الغَرامِ وَيَسلو,يَفيقُ كُلُّ مُحِبٍّ,المجتث,بلبل الغرام الحاجري
وَعُقدَتي في هَواهُم بِحالِها ما تُحَكُّ,بِحالِها ما تُحَكُّ,وَعُقدَتي في هَواهُم,المجتث,بلبل الغرام الحاجري
شكراً لنعماك يا من عليه سرُّ ثنائي,عليه سرُّ ثنائي,شكراً لنعماك يا من,المجتث,ابن نباته المصري
كم نعمةٍ لك مهما نظرتُ كانت إزائي,نظرتُ كانت إزائي,كم نعمةٍ لك مهما,المجتث,ابن نباته المصري
يمنايَ يسرايَ فوقي تحتي أمامي ورائي,تحتي أمامي ورائي,يمنايَ يسرايَ فوقي,المجتث,ابن نباته المصري
كُنْ لي جَوَاباً فَلفظي إليكَ لَفْظٌ وَجِيزْ,إليكَ لَفْظٌ وَجِيزْ,كُنْ لي جَوَاباً فَلفظي,المجتث,السراج الوراق
والوَرْدَ عِندِيَ ضَيْفٌ والوَرْدُ ضَيْفٌ عَزِيزْ,والوَرْدُ ضَيْفٌ عَزِيزْ,والوَرْدَ عِندِيَ ضَيْفٌ,المجتث,السراج الوراق
وفي يَمنِيَ كُوْبٌ وَفي يِسَارِيَ كُوْزْ,وَفي يِسَارِيَ كُوْزْ,وفي يَمنِيَ كُوْبٌ,المجتث,السراج الوراق
فَزُرْ صَحِيحَ مِزاجٍ وَمَا خَفَتْك الرُّمُوزْ,وَمَا خَفَتْك الرُّمُوزْ,فَزُرْ صَحِيحَ مِزاجٍ,المجتث,السراج الوراق
وهارب من رضوان أوقعني في النيران,أوقعني في النيران,وهارب من رضوان,المجتث,ابن نباته المصري
والحسن شيء فتَّان وللشجونِ أفنان,وللشجونِ أفنان,والحسن شيء فتَّان,المجتث,ابن نباته المصري
جلَّ صنع الرحمن خالق قدّ الأغصان,خالق قدّ الأغصان,جلَّ صنع الرحمن,المجتث,ابن نباته المصري
يحمل السوسبان الجيد فيه السوسان,الجيد فيه السوسان,يحمل السوسبان,المجتث,ابن نباته المصري
والصدر فيه الرمَّان عيناي منه عينان,عيناي منه عينان,والصدر فيه الرمَّان,المجتث,ابن نباته المصري
والليل عندِي ليلان يا ويحَ قلبي الهيمان,يا ويحَ قلبي الهيمان,والليل عندِي ليلان,المجتث,ابن نباته المصري
تصيدته الغزلان بين اللوى فعسفان,بين اللوى فعسفان,تصيدته الغزلان,المجتث,ابن نباته المصري
وكلمته الأجفان بمثل ما في الأجفان,بمثل ما في الأجفان,وكلمته الأجفان,المجتث,ابن نباته المصري
واقتاده بأرسان الشعر حبلٌ فتان,الشعر حبلٌ فتان,واقتاده بأرسان,المجتث,ابن نباته المصري
والفرق فيه قد بان مثل الهدى في الطغيان,مثل الهدى في الطغيان,والفرق فيه قد بان,المجتث,ابن نباته المصري
أين طريق السلوان ألردف عبل ريان,ألردف عبل ريان,أين طريق السلوان,المجتث,ابن نباته المصري
فيه النَّقا والنعمان والخصر واهٍ ظمآن,والخصر واهٍ ظمآن,فيه النَّقا والنعمان,المجتث,ابن نباته المصري
تغيب فيه العينان كأنه في الأعكان,كأنه في الأعكان,تغيب فيه العينان,المجتث,ابن نباته المصري
سرّ طواه نسيان والقدّ لدن نشوان,والقدّ لدن نشوان,سرّ طواه نسيان,المجتث,ابن نباته المصري
لين وفيه ليَّان واعجباً يا غطفان,واعجباً يا غطفان,لين وفيه ليَّان,المجتث,ابن نباته المصري
حلون مثل المرَّان مَنْ لفؤادِي الولهان,مَنْ لفؤادِي الولهان,حلون مثل المرَّان,المجتث,ابن نباته المصري
أرق جفني وسنان ينهب نوم السهران,ينهب نوم السهران,أرق جفني وسنان,المجتث,ابن نباته المصري
منفرد في الأزمان كأحمد في الأعيان,كأحمد في الأعيان,منفرد في الأزمان,المجتث,ابن نباته المصري
قاضي القضاة المعوان على الزمان إذا مان,على الزمان إذا مان,قاضي القضاة المعوان,المجتث,ابن نباته المصري
نعم ملاذ اللهفان أبلج طهر الأردان,أبلج طهر الأردان,نعم ملاذ اللهفان,المجتث,ابن نباته المصري
من دنس الأدران لا ضرع ولا وان,لا ضرع ولا وان,من دنس الأدران,المجتث,ابن نباته المصري
أتعبه ذو الشان في الكرم والإحسان,في الكرم والإحسان,أتعبه ذو الشان,المجتث,ابن نباته المصري
إن الرئيس تعبان لراحتيه بحران,لراحتيه بحران,إن الرئيس تعبان,المجتث,ابن نباته المصري
وقال ضدّ سجلان جم الغمام الهتَّان,جم الغمام الهتَّان,وقال ضدّ سجلان,المجتث,ابن نباته المصري
من دون ذاك الإمكان فالطّلّ رشح البحران,فالطّلّ رشح البحران,من دون ذاك الإمكان,المجتث,ابن نباته المصري
والبرق نار الشنان يا معملاً بالقيعان,يا معملاً بالقيعان,والبرق نار الشنان,المجتث,ابن نباته المصري
كل أمون مدعان تقطع خيط الظلمان,تقطع خيط الظلمان,كل أمون مدعان,المجتث,ابن نباته المصري
لذ بحماه القصَّان وطفْ بتلك الأركان,وطفْ بتلك الأركان,لذ بحماه القصَّان,المجتث,ابن نباته المصري
واسكن فروع ثهلان وادْع كريماً يقظان,وادْع كريماً يقظان,واسكن فروع ثهلان,المجتث,ابن نباته المصري
عن الملام كسلان وللعفاة عجلان,وللعفاة عجلان,عن الملام كسلان,المجتث,ابن نباته المصري
وبالثناء شبعان وهو إليه جوعان,وهو إليه جوعان,وبالثناء شبعان,المجتث,ابن نباته المصري
يغني ويضني الجوان كفاجر في نيسان,كفاجر في نيسان,يغني ويضني الجوان,المجتث,ابن نباته المصري
ألفاظه وسحبان وحكمه ولقمان,وحكمه ولقمان,ألفاظه وسحبان,المجتث,ابن نباته المصري
ومجده وكيوان بين النجوم إلفان,بين النجوم إلفان,ومجده وكيوان,المجتث,ابن نباته المصري
لم يختلف في ذا اثنان وماله في خذلان,وماله في خذلان,لم يختلف في ذا اثنان,المجتث,ابن نباته المصري
قد قتلَته كفان أكياسه كالأكفان,أكياسه كالأكفان,قد قتلَته كفان,المجتث,ابن نباته المصري
هذي العطايا الحسان لا جفنة في عنان,لا جفنة في عنان,هذي العطايا الحسان,المجتث,ابن نباته المصري
فاق وفاء القينان شيوخهم والشبان,شيوخهم والشبان,فاق وفاء القينان,المجتث,ابن نباته المصري
كالبحر بين الخلجان والليث بين الذئبان,والليث بين الذئبان,كالبحر بين الخلجان,المجتث,ابن نباته المصري
سيَّان شأو الفرسان حيث العلوم ميدان,حيث العلوم ميدان,سيَّان شأو الفرسان,المجتث,ابن نباته المصري
جريُ سواه بهتان والعدوُ معه عدوان,والعدوُ معه عدوان,جريُ سواه بهتان,المجتث,ابن نباته المصري
ذو قلم في التبيان بادِي السنا والبرهان,بادِي السنا والبرهان,ذو قلم في التبيان,المجتث,ابن نباته المصري
يفرُّ عنه الشيطان معلّم من خَفَّان,معلّم من خَفَّان,يفرُّ عنه الشيطان,المجتث,ابن نباته المصري
بأس هزبر غوثان وجود غيم ملآن,وجود غيم ملآن,بأس هزبر غوثان,المجتث,ابن نباته المصري
إذا قسا وإذا لان وكلّ شيء إدمان,وكلّ شيء إدمان,إذا قسا وإذا لان,المجتث,ابن نباته المصري
طروسه كالغدران وخطه كالريحان,وخطه كالريحان,طروسه كالغدران,المجتث,ابن نباته المصري
ولفظه كالمرجان لفظ عليّ التبيان,لفظ عليّ التبيان,ولفظه كالمرجان,المجتث,ابن نباته المصري
ما ظمئته الأذهان لا إنسها ولا الجان,لا إنسها ولا الجان,ما ظمئته الأذهان,المجتث,ابن نباته المصري
لولا التقى والإيمان لقيل فيه قرآن,لقيل فيه قرآن,لولا التقى والإيمان,المجتث,ابن نباته المصري
إيهٍ فذاك الإنسان إنسان كل إنسان,إنسان كل إنسان,إيهٍ فذاك الإنسان,المجتث,ابن نباته المصري
إنَّ الغمام المنَّان يجودنا في الأحيان,يجودنا في الأحيان,إنَّ الغمام المنَّان,المجتث,ابن نباته المصري
ووجهه كالغضبان وأنتَ دون إبَّان,وأنتَ دون إبَّان,ووجهه كالغضبان,المجتث,ابن نباته المصري
دائم صوب جذلان ما المنعمان سيَّان,ما المنعمان سيَّان,دائم صوب جذلان,المجتث,ابن نباته المصري
كادَ نداك الطوفان يعطي العطا من لا كان,يعطي العطا من لا كان,كادَ نداك الطوفان,المجتث,ابن نباته المصري
