البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
مولىً يَقِلُّ الحمدُ في حَقِّ ما يُولِيه حتَّى كَادَ لَمْ يُحْمَدِ,يُولِيه حتَّى كَادَ لَمْ يُحْمَدِ,مولىً يَقِلُّ الحمدُ في حَقِّ ما,السريع,ابن سناء الملك
أَتْرعَ مِنْ مَعروفِه مَوْرِداً وقالَ يا رائِدَ بَابِي رِدِ,وقالَ يا رائِدَ بَابِي رِدِ,أَتْرعَ مِنْ مَعروفِه مَوْرِداً,السريع,ابن سناء الملك
سؤدُدُه يسعى إِلى بَابِهِ وغيرُه يَسْعى إِلى السُّؤْدُدِ,وغيرُه يَسْعى إِلى السُّؤْدُدِ,سؤدُدُه يسعى إِلى بَابِهِ,السريع,ابن سناء الملك
وكَمْ له من سُؤدُدٍ تَالدٍ أُرِّثَ له عن سيِّدٍ سَيِّدِ,أُرِّثَ له عن سيِّدٍ سَيِّدِ,وكَمْ له من سُؤدُدٍ تَالدٍ,السريع,ابن سناء الملك
يقوَى على حَمْل هِضَابِ العُلاَ فَيا لَهُ من سَيَّدٍ أَيِّدِ,فَيا لَهُ من سَيَّدٍ أَيِّدِ,يقوَى على حَمْل هِضَابِ العُلاَ,السريع,ابن سناء الملك
رياسَةُ سارَتْ فلم تَلْتَفِتْ وهِمَّةٌ قَامَتْ فَلَم تَقْعُد,وهِمَّةٌ قَامَتْ فَلَم تَقْعُد,رياسَةُ سارَتْ فلم تَلْتَفِتْ,السريع,ابن سناء الملك
وبسْطَةٌ في علمِه لم تَزل تَبْسُط عِندي حُجج الحُسَّد,تَبْسُط عِندي حُجج الحُسَّد,وبسْطَةٌ في علمِه لم تَزل,السريع,ابن سناء الملك
ورُتْبَةٌ ما فوقها رُتْبَةٌ لأَنَّها أَعْلَى مِنَ الفَرْقَدِ,لأَنَّها أَعْلَى مِنَ الفَرْقَدِ,ورُتْبَةٌ ما فوقها رُتْبَةٌ,السريع,ابن سناء الملك
ونارُ فهمٍ خِلْتُ شَمسَ الضُّحى شرارةً من جَمْرِها المُوقَدِ,شرارةً من جَمْرِها المُوقَدِ,ونارُ فهمٍ خِلْتُ شَمسَ الضُّحى,السريع,ابن سناء الملك
يأَيُّها المولى الرَّشِيدُ الَّذي صِرتُ به في الجانبِ الأَرْشَدِ,صِرتُ به في الجانبِ الأَرْشَدِ,يأَيُّها المولى الرَّشِيدُ الَّذي,السريع,ابن سناء الملك
جاوزتَ حدَّ البِرِّ بي صَاعداً فقِفْ فما أَبْقَيتَ من مَصْعَدِ,فقِفْ فما أَبْقَيتَ من مَصْعَدِ,جاوزتَ حدَّ البِرِّ بي صَاعداً,السريع,ابن سناء الملك
يكفيكَ أَنِّي بك يا سيِّدي قد طاب أَصْلي وزَكا مَحْتدِي,قد طاب أَصْلي وزَكا مَحْتدِي,يكفيكَ أَنِّي بك يا سيِّدي,السريع,ابن سناء الملك
فالخلقُ لمَّا كنتَ لي والداً تشهَدُ أَنِّي طاهرُ المولِد,تشهَدُ أَنِّي طاهرُ المولِد,فالخلقُ لمَّا كنتَ لي والداً,السريع,ابن سناء الملك
وأَنَّني للدَّهْر مُستعْبِدٌ وهْو لغيري أَيُّ مُستعْبِد,وهْو لغيري أَيُّ مُستعْبِد,وأَنَّني للدَّهْر مُستعْبِدٌ,السريع,ابن سناء الملك
ولي مُرادٌ في صِمير العُلا سَعْدُك عن إِدْرَاكِه مُسْعِدي,سَعْدُك عن إِدْرَاكِه مُسْعِدي,ولي مُرادٌ في صِمير العُلا,السريع,ابن سناء الملك
لابُدَّ أَن أَفْعَلها فَعْلة تَمُدُّ أَوْ تَقْصُر عَنْها يَدِي,تَمُدُّ أَوْ تَقْصُر عَنْها يَدِي,لابُدَّ أَن أَفْعَلها فَعْلة,السريع,ابن سناء الملك
إِمَّا لأَسبابِ سَماءِ العُلا يبلغُ سعْيِي أَوْ إِلى المَلْحَدِ,يبلغُ سعْيِي أَوْ إِلى المَلْحَدِ,إِمَّا لأَسبابِ سَماءِ العُلا,السريع,ابن سناء الملك
ما لي ولِلذُّل فَما إِنْ أَقْعُدِ الـ ـيومَ فإِنِّي قائمٌ في غَدِ,ـيومَ فإِنِّي قائمٌ في غَدِ,ما لي ولِلذُّل فَما إِنْ أَقْعُدِ الـ,السريع,ابن سناء الملك
أُعلِّم أَقواماً مقاديَرهم وأَيُّنَا الأَشْقى من الأَسْعَد,وأَيُّنَا الأَشْقى من الأَسْعَد,أُعلِّم أَقواماً مقاديَرهم,السريع,ابن سناء الملك
وإِنِّي لو شئتُ غرَّقتُهُم في قَطرةٍ من بَحْرِيَ المُزْبِد,في قَطرةٍ من بَحْرِيَ المُزْبِد,وإِنِّي لو شئتُ غرَّقتُهُم,السريع,ابن سناء الملك
شُغِلْتُ عن شُكرِكَ عَنْ جنةٍ تَشْغَلني عن هَمِّيَ الأَنْكَدِ,تَشْغَلني عن هَمِّيَ الأَنْكَدِ,شُغِلْتُ عن شُكرِكَ عَنْ جنةٍ,السريع,ابن سناء الملك
لي راحةٌ فيها ولي حَاجَةٌ تَملِكُ أَقْصى عَيْشِيَ الأَرْغَدِ,تَملِكُ أَقْصى عَيْشِيَ الأَرْغَدِ,لي راحةٌ فيها ولي حَاجَةٌ,السريع,ابن سناء الملك
جنةٌ مُلكٍ حينَ مُلِّكْتُها شَكَكْتُ في أَنِّيَ لَمْ أَخْلُد,شَكَكْتُ في أَنِّيَ لَمْ أَخْلُد,جنةٌ مُلكٍ حينَ مُلِّكْتُها,السريع,ابن سناء الملك
لو حلَّها آدمُ مِنْ بعد مَا أُخرج لم يَحْزن ولَمْ يَكْمَد,أُخرج لم يَحْزن ولَمْ يَكْمَد,لو حلَّها آدمُ مِنْ بعد مَا,السريع,ابن سناء الملك
أَو طَمِعَ الكافِرُ في مِثْلها في الحشر لم يَكْفُر ولَمْ يَجْحَدِ,في الحشر لم يَكْفُر ولَمْ يَجْحَدِ,أَو طَمِعَ الكافِرُ في مِثْلها,السريع,ابن سناء الملك
يحكى أَصيلَ الجوِّ في نهرِها سُحالةَ العَسْجدِ في المِبْرَدِ,سُحالةَ العَسْجدِ في المِبْرَدِ,يحكى أَصيلَ الجوِّ في نهرِها,السريع,ابن سناء الملك
وزَهرُها يحكِي بأَغْصانِه قلائداً تعْلُو على خُرَّد,قلائداً تعْلُو على خُرَّد,وزَهرُها يحكِي بأَغْصانِه,السريع,ابن سناء الملك
فكم على الأَغصانِ من مُنشدٍ بل كَمْ على الأَغْصانِ من مَعْبد,بل كَمْ على الأَغْصانِ من مَعْبد,فكم على الأَغصانِ من مُنشدٍ,السريع,ابن سناء الملك
لا سيَّما مُذْ رُمْتُها مَقْعَداً ما مثلُها في الخلدِ مِنْ مَقْعَدِ,ما مثلُها في الخلدِ مِنْ مَقْعَدِ,لا سيَّما مُذْ رُمْتُها مَقْعَداً,السريع,ابن سناء الملك
أَقامَه الحُسْنُ فما مقعدٌ إِلاَّ إِذا جَاراه كالمُقْعَدِ,إِلاَّ إِذا جَاراه كالمُقْعَدِ,أَقامَه الحُسْنُ فما مقعدٌ,السريع,ابن سناء الملك
وصْفِي له عَجزيَ عن وَصْفِه وخَاطِري للعجزِ لَمْ يَعْتَدِ,وخَاطِري للعجزِ لَمْ يَعْتَدِ,وصْفِي له عَجزيَ عن وَصْفِه,السريع,ابن سناء الملك
وأَنتَ من أَعْجَز عن شُكره لأَنَّني لولاكَ لم أُوجَدِ,لأَنَّني لولاكَ لم أُوجَدِ,وأَنتَ من أَعْجَز عن شُكره,السريع,ابن سناء الملك
عِشْ دُمْ تَعاظَمْ جُدْ ترفَّعْ سُدِ أَوْسِعْ تفضَّل أَوْلِ أَنْعِم زدِ,أَوْسِعْ تفضَّل أَوْلِ أَنْعِم زدِ,عِشْ دُمْ تَعاظَمْ جُدْ ترفَّعْ سُدِ,السريع,ابن سناء الملك
كلُّ له مِن دَهْرِه مَقصِدٌ وأَنْتَ مِنْ دُونِ الوَرى مَقْصِدي,وأَنْتَ مِنْ دُونِ الوَرى مَقْصِدي,كلُّ له مِن دَهْرِه مَقصِدٌ,السريع,ابن سناء الملك
قلْ لابن نعلان الذي أصبحت كرته بين الورى خاسره,كرته بين الورى خاسره,قلْ لابن نعلان الذي أصبحت,السريع,ابن نباته المصري
ظلمتَ دنياكَ وطلَّقتها فرُحتَ لا دنيا ولا آخره,فرُحتَ لا دنيا ولا آخره,ظلمتَ دنياكَ وطلَّقتها,السريع,ابن نباته المصري
شَرَّفْتَ مَنْ أَصْبَحَ فِي غَمْرَهْ بِزَوْرَةٍ لَمْ تُبْقِ مِنْ غَمْرَهْ,بِزَوْرَةٍ لَمْ تُبْقِ مِنْ غَمْرَهْ,شَرَّفْتَ مَنْ أَصْبَحَ فِي غَمْرَهْ,السريع,ابن زاكور
قَدْ زَارَهَا إِذْ زُرْتَهَا خُفْيَةً بَدْرُ الْمَعَالِي مُشْرِقُ الْغُرَّهْ,بَدْرُ الْمَعَالِي مُشْرِقُ الْغُرَّهْ,قَدْ زَارَهَا إِذْ زُرْتَهَا خُفْيَةً,السريع,ابن زاكور
أَيَا أَبَا الْعَبَّاسِ يَا مَنْ بِهِ أَمْسَى غَرِيبُ الْعِلْمِ ذَا أُسْرَهْ,أَمْسَى غَرِيبُ الْعِلْمِ ذَا أُسْرَهْ,أَيَا أَبَا الْعَبَّاسِ يَا مَنْ بِهِ,السريع,ابن زاكور
جَنَّبَكَ الرَّحْمَانُ مَا تَكْرَهْ يَا مُطِيعَ التَّحْقِيقِ يَا بَدْرَهْ,يَا مُطِيعَ التَّحْقِيقِ يَا بَدْرَهْ,جَنَّبَكَ الرَّحْمَانُ مَا تَكْرَهْ,السريع,ابن زاكور
مُفتَتِنٌ في نَفسِهِ فاتِن لِغَيرِهِ لَيسَ لَهُ كُنهُ,لِغَيرِهِ لَيسَ لَهُ كُنهُ,مُفتَتِنٌ في نَفسِهِ فاتِن,السريع,ابن شكيل
جالَ عَلى مِرآتِهِ لَحظُهُ فَاِنعَكَسَ السِحرُ بِهِ عَنهُ,فَاِنعَكَسَ السِحرُ بِهِ عَنهُ,جالَ عَلى مِرآتِهِ لَحظُهُ,السريع,ابن شكيل
أَبرَزَهُ الحَمّامُ في حِليَةٍ مِن عَرَقٍ لُؤلُؤُها مِنهُ,مِن عَرَقٍ لُؤلُؤُها مِنهُ,أَبرَزَهُ الحَمّامُ في حِليَةٍ,السريع,ابن شكيل
يَحيا بِهِ الوَجدُ وَذاكَ اِسمُهُ فَلا يَسلني أَحَدٌ مَن هو,فَلا يَسلني أَحَدٌ مَن هو,يَحيا بِهِ الوَجدُ وَذاكَ اِسمُهُ,السريع,ابن شكيل
قَد قُلتُ لِلبَدرِ اِمتِحاناً لَهُ كُن مِثلَهُ يا بَدرُ أَو كُنهُ,كُن مِثلَهُ يا بَدرُ أَو كُنهُ,قَد قُلتُ لِلبَدرِ اِمتِحاناً لَهُ,السريع,ابن شكيل
أُراك أشفقت من الفالج عليّ أَوْ مِنْ بَلْغَمٍ هائجِ,عليّ أَوْ مِنْ بَلْغَمٍ هائجِ,أُراك أشفقت من الفالج,السريع,ابن الرومي
إن كان هذا يا ابن ساداتنا فاخلفْه لي بالطائر الدارجِ,فاخلفْه لي بالطائر الدارجِ,إن كان هذا يا ابن ساداتنا,السريع,ابن الرومي
أو لا فحسبِي سَمَكِي إنه خير مِزَاج الجسم للمازجِ,خير مِزَاج الجسم للمازجِ,أو لا فحسبِي سَمَكِي إنه,السريع,ابن الرومي
ولا تخف من مَطْعَمٍ باردٍ على امرئٍ صُوِّر من مارجِ,على امرئٍ صُوِّر من مارجِ,ولا تخف من مَطْعَمٍ باردٍ,السريع,ابن الرومي
لا تحسَبُوا ضَرْبة صيَّادكم أتت على المنتوج والنَّاتجِ,أتت على المنتوج والنَّاتجِ,لا تحسَبُوا ضَرْبة صيَّادكم,السريع,ابن الرومي
فإن في دِجْلة حِيتانَها عديدُ ضعْفَيْ موجها المائجِ,عديدُ ضعْفَيْ موجها المائجِ,فإن في دِجْلة حِيتانَها,السريع,ابن الرومي
أنت الذي لا ينتهي جُودُهُ أو يتناهى لَهجُ اللاهجِ,أو يتناهى لَهجُ اللاهجِ,أنت الذي لا ينتهي جُودُهُ,السريع,ابن الرومي
وابنُ الألى أربتْ مساعيهِمُ على نسيج الشِّعر والناسجِ,على نسيج الشِّعر والناسجِ,وابنُ الألى أربتْ مساعيهِمُ,السريع,ابن الرومي
وما ابنُ عمارٍ أُرى مُقْلِعاً أو نلتقي في رَهَجٍ راهجِ,أو نلتقي في رَهَجٍ راهجِ,وما ابنُ عمارٍ أُرى مُقْلِعاً,السريع,ابن الرومي
